Survived,Pclass,Age,SibSp,Parch,Fare,Age_was_missing,Cabin_known,FamilySize,IsAlone,FarePerPerson,IsWoman_or_Child,LogFare,LogAge,Pclass_x_Fare,Age_x_Pclass,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare_Female,Title_Rare_Male,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_U,AgeGroup_Adult,AgeGroup_Child,AgeGroup_Senior,AgeGroup_Teen
1,3,40.1991866271887,1,1,40.51006515885757,0,0,3,0,13.5034,1,3.7259359317784244,3.718418514102077,121.53019547657271,120.5975598815661,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,6.3716514818877705,0,0,72.45407271546034,0,0,1,1,72.4541,1,4.296660349897638,1.997641762765967,72.45407271546034,6.3716514818877705,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,14.248446131951043,0,0,48.721359722292654,0,0,1,1,48.7214,0,3.906434613860942,2.724477604875161,48.721359722292654,14.248446131951043,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3,14.050759097891296,1,0,17.042608981749677,0,0,2,0,8.5213,0,2.8927361262259255,2.711428428321004,51.127826945249026,42.15227729367389,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,42.30430628763006,0,0,64.06455709408138,0,0,1,1,64.0646,0,4.175379963075472,3.7682520824335946,64.06455709408138,42.30430628763006,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,27.762918571125304,0,0,15.17990575114398,1,0,1,1,15.1799,1,2.7837700865913764,3.359087007924011,45.539717253431945,83.2887557133759,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,27.5377109404754,0,0,8.071910477177912,0,0,1,1,8.0719,0,2.2051828789007626,3.3512264035228716,24.215731431533737,82.6131328214262,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,27.762918571125304,0,0,13.947804319137516,1,0,1,1,13.9478,1,2.7045644207653767,3.359087007924011,41.843412957412546,83.2887557133759,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,29.98073028358454,1,0,12.287073590656968,0,0,2,0,6.1435,0,2.586791652139552,3.4333654074540965,24.574147181313936,59.96146056716908,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,3,45.26629623651466,2,0,24.42137319289539,0,1,3,0,8.1405,0,3.2355902844791156,3.8344137529571536,73.26411957868618,135.79888870954397,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,3,16.01705612133196,0,0,8.422612348795704,0,0,1,1,8.4226,0,2.2431123695474176,2.834216142340726,25.267837046387115,48.051168363995885,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3,32.33716575828699,0,1,17.842230925814917,0,1,2,0,8.9211,1,2.936100676459181,3.5066728634597317,53.52669277744475,97.01149727486097,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,42.65276681695401,0,0,5.6183963705935165,0,1,1,1,5.6184,0,1.8898531005124328,3.776266666690386,16.85518911178055,127.95830045086204,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,2,26.577726811301005,0,0,31.95844891088981,1,0,1,1,31.9584,0,3.495247644191506,3.3170084473331,63.91689782177962,53.15545362260201,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,31.65414263238241,0,0,6.719919721289906,0,0,1,1,6.7199,0,2.0438039651859725,3.4859717276855644,20.15975916386972,94.96242789714722,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,43.01464529593998,0,0,14.035821410605552,0,0,1,1,14.0358,0,2.710435448177653,3.784522426171775,42.10746423181666,129.04393588781994,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,0.5,0,0,147.81289022498606,0,0,1,1,147.8129,1,5.002689746503105,0.4054651081081644,147.81289022498606,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,38.49025447343271,0,0,70.95436298684331,0,0,1,1,70.9544,0,4.276032070644909,3.676053919274572,70.95436298684331,38.49025447343271,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1,1,19.842940436216068,0,0,43.14327217511671,0,0,1,1,43.1433,1,3.787440529823531,3.037015302719811,43.14327217511671,19.842940436216068,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,3.371139444009604,0,0,107.78237403693574,0,0,1,1,107.7824,1,4.689349317960897,1.4750237174564176,107.78237403693574,3.371139444009604,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,36.15683639334973,0,2,48.300301133250166,0,0,3,0,16.1001,0,3.897930189209506,3.6151477755892243,48.300301133250166,36.15683639334973,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,48.23121963228141,0,2,9.415519045938444,0,0,3,0,3.1385,0,2.3432969098550562,3.896527967631047,28.24655713781533,144.69365889684423,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,27.075720795212312,5,0,93.813074225972,0,0,6,0,15.6355,0,4.551907313527821,3.3349051742116718,93.813074225972,27.075720795212312,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,2,26.577726811301005,0,0,45.24706902946644,1,0,1,1,45.2471,0,3.833998089614462,3.3170084473331,90.49413805893288,53.15545362260201,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,51.57189561184104,0,0,12.192715241779336,0,1,1,1,12.1927,0,2.579664801630145,3.962181672995045,36.578145725338004,154.71568683552312,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,47.40880235017666,1,0,81.10471849143087,0,0,2,0,40.5524,0,4.407995487296925,3.8796816639260228,81.10471849143087,47.40880235017666,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,51.9595034111995,8,0,18.67927061928785,0,0,9,0,2.0755,0,2.979565828909237,3.9695275349080448,56.037811857863545,155.8785102335985,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,26.88217402885084,0,0,20.61368986353189,1,0,1,1,20.6137,1,3.0733269039084012,3.327987560931489,41.22737972706378,53.76434805770168,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,30.0560709446223,1,2,117.13706613799076,0,1,4,0,29.2843,1,4.771845527797159,3.435794310833573,117.13706613799076,30.0560709446223,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,3,6.572478633439641,0,0,22.92038702074347,0,0,1,1,22.9204,1,3.174731108748507,2.0245204423160197,68.7611610622304,19.71743590031892,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,3,25.55512516618072,0,0,9.85781320591905,0,0,1,1,9.8578,0,2.3848849319754577,3.2792227673326844,29.573439617757153,76.66537549854216,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,17.194547665573317,0,0,1.6818599085039243,0,0,1,1,1.6819,0,0.9865105495295202,2.9011219703853994,5.045579725511773,51.58364299671995,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3,30.268762512030733,0,0,7.345959202186785,1,0,1,1,7.346,0,2.1217774938500544,3.4426195963991946,22.037877606560357,90.8062875360922,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,26.53759862594729,1,0,24.781957203874285,0,1,2,0,12.391,0,3.2496749140968872,3.315552293636248,74.34587161162285,79.61279587784188,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,2,30.7248672949828,0,2,19.598899265096733,0,0,3,0,6.533,1,3.0252376406347343,3.457100830612437,39.19779853019347,61.4497345899656,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,36.72079526456655,0,0,65.27104168292027,0,0,1,1,65.271,0,4.193753024747085,3.6302115409090328,65.27104168292027,36.72079526456655,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,29.61043424921436,0,0,24.16674816930807,0,0,1,1,24.1667,0,3.2255236060971777,3.421340939371374,72.50024450792421,88.83130274764308,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,30.268762512030733,0,0,11.292194107295709,1,0,1,1,11.2922,0,2.508964435495306,3.4426195963991946,33.87658232188713,90.8062875360922,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,3,20.28290893571767,0,0,3.4191320295637,0,1,1,1,3.4191,1,1.485943303403948,3.057904353238142,10.2573960886911,60.848726807153014,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,2,26.577726811301005,1,0,8.105566411466388,1,0,2,0,4.0528,0,2.2088859200822863,3.3170084473331,16.211132822932775,53.15545362260201,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,18.605411800227323,1,0,25.711055796820386,0,0,2,0,12.8555,0,3.2850775544881774,2.975805640380994,51.42211159364077,37.210823600454646,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3,10.51968484291012,1,0,11.527921911136586,0,1,2,0,5.764,1,2.527959906082197,2.4440572975072508,34.583765733409756,31.55905452873036,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,2,20.435232727326003,1,1,47.87177876003988,0,0,3,0,15.9573,0,3.8892001084105514,3.0650359573423414,95.74355752007976,40.870465454652006,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,28.48148484132223,0,0,7.728736842701995,0,0,1,1,7.7287,0,2.1666206678250597,3.383762433804495,23.186210528105985,85.4444545239667,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,22.98976885675836,1,0,9.96626801651624,0,1,2,0,4.9831,0,2.3948240173649538,3.1776274418222084,29.898804049548723,68.96930657027508,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2,19.306106281766017,0,0,11.76384011687106,0,1,1,1,11.7638,0,2.5466161822384428,3.0109216428733125,23.52768023374212,38.61221256353203,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,9.311555508594324,0,1,8.78064742184584,0,1,2,0,4.3903,1,2.280405680408443,2.333265160421051,26.34194226553752,27.934666525782973,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,3,27.83652198319828,0,0,3.856516477486437,0,0,1,1,3.8565,0,1.5803214067272273,3.3616427081678673,11.569549432459311,83.50956594959484,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,7.933914763565969,0,0,63.47307728585872,0,0,1,1,63.4731,1,4.166247730242623,2.1898546822045364,63.47307728585872,7.933914763565969,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,3,30.268762512030733,0,0,11.632295581423763,1,0,1,1,11.6323,0,2.5362566760956464,3.4426195963991946,34.89688674427129,90.8062875360922,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,30.154156541083047,0,0,11.05749130381314,0,0,1,1,11.0575,1,2.489686151734368,3.438947672642482,33.172473911439425,90.46246962324915,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,8.594279007490972,1,0,43.58175537287029,0,0,2,0,21.7909,1,3.7973247029759283,2.2611669841132347,130.74526611861086,25.782837022472915,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,2,24.67107292130192,0,1,60.088773065722975,0,0,2,0,30.0444,0,4.112328102415512,3.2453647907100946,120.17754613144595,49.34214584260384,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,18.469810321731835,0,0,7.647409531898162,0,1,1,1,7.6474,0,2.157259800010734,2.9688650772581657,22.942228595694484,55.409430965195504,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,33.46844314586853,3,0,5.86715739505657,0,0,4,0,1.4668,0,1.9267502498734035,3.540044214027742,11.73431479011314,66.93688629173705,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,28.93634720645708,0,0,75.37731916369786,1,0,1,1,75.3773,0,4.33568578251287,3.3990733677560656,75.37731916369786,28.93634720645708,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1,3,2.747585424959574,0,1,15.041495263420884,0,0,2,0,7.5207,1,2.7751788190050957,1.32111174592082,45.12448579026265,8.242756274878722,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,30.61036510806384,0,0,47.7384040657535,0,0,1,1,47.7384,0,3.8864673038315374,3.453485076558285,47.7384040657535,30.61036510806384,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,26.75814086206704,0,0,12.29443711742146,0,0,1,1,12.2944,1,2.5873456858838124,3.3235291615683344,24.58887423484292,53.51628172413408,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,30.268762512030733,0,0,31.014028406776514,1,0,1,1,31.014,0,3.466174194447674,3.4426195963991946,93.04208522032954,90.8062875360922,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,31.984752795327648,0,0,10.28180375414572,0,1,1,1,10.2818,0,2.423191140568528,3.4960454181895018,30.84541126243716,95.95425838598294,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,3,18.472429355656534,0,0,17.85452113816104,0,0,1,1,17.8545,1,2.9367527333133485,2.9689995859022678,53.56356341448312,55.417288066969604,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,3,24.533244900667345,0,0,6.866971855224143,0,1,1,1,6.867,1,2.0626732177665534,3.239981324652099,20.60091556567243,73.59973470200204,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,2,26.88217402885084,0,0,19.328254678359272,1,0,1,1,19.3283,1,3.0120117743907437,3.327987560931489,38.656509356718544,53.76434805770168,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,2,44.06409994038037,0,0,16.345118030892916,0,1,1,1,16.3451,1,2.8533110852929338,3.8080859193331715,32.69023606178583,88.12819988076075,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,2,29.298363081407192,0,0,13.336549252116878,0,1,1,1,13.3365,0,2.662812168285829,3.4110936873400557,26.673098504233757,58.596726162814385,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,3,55.6166696005421,1,0,24.00079360559444,0,0,2,0,12.0004,1,3.218907568588141,4.0363034577584775,72.00238081678332,166.8500088016263,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,28.150748606595307,0,0,5.215215673681326,0,0,1,1,5.2152,0,1.827000426481459,3.3724805936535485,15.64564702104398,84.45224581978593,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,19.08230526325352,0,1,14.36709819973158,0,1,2,0,7.1835,1,2.732228743352223,2.999839092180948,43.10129459919474,57.246915789760564,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,3,7.807998503420421,1,2,9.697165792687308,0,0,4,0,2.4243,1,2.36997882719307,2.175660229508968,29.091497378061923,23.423995510261264,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,26.15773036573737,0,2,102.60855628964084,1,0,3,0,34.2029,1,4.640619916083391,3.301661733872407,102.60855628964084,26.15773036573737,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,6.822096797923145,0,1,9.776295904717452,0,1,2,0,4.8881,1,2.377348898337351,2.0569526513428094,29.32888771415236,20.466290393769434,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,32.73977311416077,0,0,134.60471843382842,0,0,1,1,134.6047,0,4.909744171610553,3.5186773525593726,134.60471843382842,32.73977311416077,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,3,36.122150325219074,1,0,6.828363845849871,0,0,2,0,3.4142,0,2.057753528506025,3.6142138352600894,20.485091537549614,108.36645097565722,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,26.88217402885084,1,0,40.0554277453069,1,0,2,0,20.0277,1,3.7149230499423527,3.327987560931489,80.1108554906138,53.76434805770168,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,30.268762512030733,0,0,11.794402246006328,1,0,1,1,11.7944,0,2.549007750740554,3.4426195963991946,35.383206738018984,90.8062875360922,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,22.237145276431846,1,0,9.012664511475272,0,0,2,0,4.5063,0,2.3038507428687622,3.1457520877963248,18.025329022950544,44.47429055286369,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,31.05510216779769,0,0,120.32012609711602,0,0,1,1,120.3201,0,4.798432722196003,3.4674563646997063,120.32012609711602,31.05510216779769,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,51.57108879557594,0,0,71.00262076642817,0,1,1,1,71.0026,0,4.276702517887333,3.9621663259651,71.00262076642817,51.57108879557594,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,3,41.55575042211745,0,0,4.30683757761777,0,0,1,1,4.3068,1,1.6689960980670178,3.750814990943752,12.920512732853311,124.66725126635234,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,25.24057092931835,0,0,14.64922598154858,0,0,1,1,14.6492,0,2.7504214577150585,3.2673067218162584,43.94767794464574,75.72171278795504,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,16.523308844185976,1,2,146.34751949134792,0,0,4,0,36.5869,1,4.992793874914746,2.8635319286457768,146.34751949134792,16.523308844185976,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,0.5,0,0,172.65719189485424,0,0,1,1,172.6572,1,5.157083194369631,0.4054651081081644,172.65719189485424,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,3,18.93185353060612,0,0,9.562942955543347,0,1,1,1,9.5629,0,2.357351928423465,2.992319131937719,28.68882886663004,56.79556059181836,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,26.04417665641228,2,2,87.28839031060721,0,1,5,0,17.4577,1,4.48060861890458,3.297471701392139,87.28839031060721,26.04417665641228,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,3,27.762918571125304,0,0,12.369434321198778,1,0,1,1,12.3694,1,2.5929710806599724,3.359087007924011,37.10830296359633,83.2887557133759,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,27.16240246070773,0,0,29.33520201186049,0,0,1,1,29.3352,0,3.412308820737853,3.3379878423065676,88.00560603558147,81.48720738212319,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,30.07592636142276,0,0,49.19212182899523,0,1,1,1,49.1921,0,3.9158580787046056,3.4364334474568032,49.19212182899523,30.07592636142276,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,1,25.8520162546869,1,0,60.53556014453613,0,0,2,0,30.2678,1,4.119615221443617,3.2903409114199427,60.53556014453613,25.8520162546869,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,19.899963868471563,1,1,7.272313482627288,0,0,3,0,2.4241,0,2.1129142138839936,3.039747430188006,21.816940447881862,59.69989160541469,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,2,31.361165407534187,0,0,8.38330274938472,0,0,1,1,8.3833,1,2.238931806521662,3.476959105371666,16.76660549876944,62.722330815068375,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,35.187169093971725,0,0,23.205854179985074,0,0,1,1,23.2059,1,3.1865945121714008,3.5887046110833705,46.41170835997015,70.37433818794345,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,13.734412915800156,0,0,31.364781302210325,0,0,1,1,31.3648,1,3.477070834743385,2.6901857725591385,94.09434390663097,41.20323874740047,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3,48.753053316447776,1,0,10.652727628109629,0,0,2,0,5.3264,0,2.4555402837754934,3.9070718349162745,31.958182884328885,146.2591599493433,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,27.619766148020336,0,2,7.069350982253582,0,0,3,0,2.3565,1,2.088073055535146,3.3540976031662133,21.208052946760745,82.85929844406101,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,29.263894721227867,0,0,13.42370898966006,0,0,1,1,13.4237,0,2.668873310271814,3.4099554086446573,40.271126968980184,87.7916841636836,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,2,26.577726811301005,2,0,28.48003116493513,1,0,3,0,9.4933,0,3.3837131244757717,3.3170084473331,56.96006232987026,53.15545362260201,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,28.93634720645708,0,0,72.8358844634288,1,0,1,1,72.8359,0,4.301844852772238,3.3990733677560656,72.8358844634288,28.93634720645708,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,42.34391287478543,0,0,27.85542800894893,0,0,1,1,27.8554,0,3.3622981211476675,3.7691662752536352,83.56628402684679,127.0317386243563,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,33.01973831282554,0,2,7.37052923669619,0,0,3,0,2.4568,1,2.1247171126931432,3.526940894781327,22.11158771008857,99.05921493847661,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,20.42587675503387,3,0,16.836522609980218,0,0,4,0,4.2091,1,2.8812481871870688,3.0645993857018157,33.673045219960436,40.85175351006774,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,34.06104935288542,0,0,14.332065830625524,0,0,1,1,14.3321,1,2.7299464411841186,3.557090809247283,42.99619749187657,102.18314805865626,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,12.987833097510734,0,0,101.27148553043742,0,1,1,1,101.2715,1,4.627630900286274,2.6381878872962825,101.27148553043742,12.987833097510734,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,3,30.519835880871323,0,1,12.344905960712792,0,1,2,0,6.1725,0,2.591134736051051,3.4506170581509745,37.034717882138374,91.55950764261397,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,28.53478013097755,0,0,37.15040531227086,0,0,1,1,37.1504,0,3.641536381848889,3.385568556376573,37.15040531227086,28.53478013097755,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,26.08636399818445,0,1,48.799179164195074,0,0,2,0,24.3996,1,3.907998501248082,3.2990304277526605,146.39753749258523,78.25909199455334,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,27.20047483985497,0,0,69.43872337775937,0,0,1,1,69.4387,0,4.254743159922594,3.339338816095035,69.43872337775937,27.20047483985497,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1,1,2.654113363033052,8,2,85.47185545817725,0,0,11,0,7.7702,1,4.459818990567696,1.2958534818404839,85.47185545817725,2.654113363033052,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,21.31785129162654,0,0,115.8253311759954,0,0,1,1,115.8253,0,4.760679923386626,3.1053868645827185,115.8253311759954,21.31785129162654,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1,3,30.299828615975606,0,0,8.19073331901789,0,0,1,1,8.1907,0,2.218195728507066,3.443612622003181,24.57219995705367,90.89948584792683,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,27.762918571125304,0,0,12.416950342973616,1,1,1,1,12.417,1,2.5965188585486136,3.359087007924011,37.25085102892085,83.2887557133759,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,3,14.612548027036588,0,0,7.993210606751849,0,0,1,1,7.9932,0,2.1964699156231147,2.748074951638259,23.97963182025555,43.837644081109765,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,3,46.71990977210581,1,2,15.397991743851469,0,0,4,0,3.8495,1,2.7971588726887675,3.8653487064505976,46.193975231554404,140.15972931631742,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,2,16.873552124996987,0,1,16.94747210609314,0,1,2,0,8.4737,1,2.8874492752727337,2.8833220852992256,33.89494421218628,33.747104249993974,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,2,42.57240080737432,0,0,23.499129782599653,0,0,1,1,23.4991,0,3.1986375978422985,3.774423940915023,46.998259565199305,85.14480161474864,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,3,34.980721066203586,0,0,6.404393517154998,0,0,1,1,6.4044,0,2.0020735425634655,3.5829832690720904,19.213180551464994,104.94216319861076,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,19.95281766218676,0,0,48.65121459345719,0,1,1,1,48.6512,0,3.905022853302885,3.0422731319396767,48.65121459345719,19.95281766218676,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,53.85435249653317,0,0,5.2900211484239055,0,1,1,1,5.29,1,1.8389644329362527,4.004681536290083,15.870063445271716,161.5630574895995,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
